estuary,discharge,C_k_value,flushing_time,S_in_mean,S_out_mean,Q_out_mean,eta,vel_tide,ur,Ro_s,tidal_phase,flushing_time_spring,flushing_time_neap,S_in_mean_spring,S_out_mean_spring,S_in_mean_neap,S_out_mean_neap,eta_spring,vel_tide_spring,ur_spring,Ro_s_spring,eta_neap,vel_tide_neap,ur_neap,Ro_s_neap
Kent,2,0.003906939937054617,[1799.69773355],28.030782522581905,27.454246113718323,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.04941713361323833,[581.74958599],27.59701763812046,27.41353702571428,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.04941713361323833,[581.74958599],27.59701763812046,27.41353702571428,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.04941713361323833,[1773.34290155],28.030782522581905,27.462688931595327,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.04941713361323833,[1773.34290155],28.030782522581905,27.462688931595327,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.005179474679231213,[609.38216159],27.59701763812046,27.40482186369955,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.005179474679231213,[609.38216159],27.59701763812046,27.40482186369955,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.005179474679231213,[1798.96081207],28.030782522581905,27.45448218784156,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.005179474679231213,[1798.96081207],28.030782522581905,27.45448218784156,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.0005428675439323859,[612.27836813],27.59701763812046,27.403908416122153,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.0005428675439323859,[612.27836813],27.59701763812046,27.403908416122153,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.0005428675439323859,[1801.64585892],28.030782522581905,27.453622028249864,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.0005428675439323859,[1801.64585892],28.030782522581905,27.453622028249864,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.6250551925273969,[222.18349307],27.59701763812046,27.526942189237246,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.6250551925273969,[222.18349307],27.59701763812046,27.526942189237246,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.6250551925273969,[1439.99243409],28.030782522581905,27.56947835396218,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.6250551925273969,[1439.99243409],28.030782522581905,27.56947835396218,2,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322,neap,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
Kent,2,0.006866488450042998,[608.32838667],27.59701763812046,27.405154218500588,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-913.82785372],[-895.07767565],27.59701763812046,27.88523390551852,28.030782522581905,28.317522267348313,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,0.09935682271193526,0.032355184187131875,7.619047619047618e-05,1021.4182843710322
Kent,2,0.006866488450042998,[608.32838667],27.59701763812046,27.405154218500588,2,24.90623761536712,0.5122197051258203,7.619047619047618e-05,1021.1029964400559,spring,[-4102.28878218],[-4133.99974858],27.59701763812046,28.89085690530219,28.030782522581905,29.355116784307015,24.90623761536712,0.5122197051258203,0.0007619047619047619,1021.1029964400559,0.09935682271193526,0.032355184187131875,0.0007619047619047619,1021.4182843710322
